camp_id,camp_name,camp_lat,camp_lng,camp_radius_km,camp_status,operator_phone,alert_type,alert_risk,disaster_idx,overall_risk,flood_risk,earthquake_risk,landslide_risk,cyclone_risk,current_headcount,camp_capacity,occupancy_pct,hour_of_day,hour_abs,day_of_disaster,time_since_disaster_hrs,phase,phase_hour,arrivals_last_1h,arrivals_last_3h,arrivals_last_6h,departures_last_1h,departures_last_3h,arrival_velocity,net_flow_last_3h,remaining_pool_estimate,road_accessibility,rescue_ops_active,distance_from_epicenter_km,zone_population_density,camp_quality_score,nearby_camps_count,dtype_flood,dtype_earthquake,dtype_landslide,dtype_cyclone,headcount_next_6h
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,42,500,8.4,9,129,5,129,2,9,1,3,3,2,13,300000.0,-10,228.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,37.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,36,500,7.2,10,130,5,130,2,10,0,3,3,6,13,300000.0,-10,228.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,36.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,35,500,7.0,11,131,5,131,2,11,2,3,5,3,11,0.49999750001249993,-8,226.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,36.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,35,500,7.0,12,132,5,132,2,12,2,4,7,2,11,0.3333322222259259,-7,224.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,35.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,38,500,7.6,13,133,5,133,2,13,4,8,11,1,6,1.6666611111296294,2,220.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,31.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,36,500,7.2,14,134,5,134,2,14,0,6,9,2,5,0.9999966666777778,1,220.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,29.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,37,500,7.4,15,135,5,135,2,15,1,5,9,0,3,0.24999937500156252,2,219.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,28.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,36,500,7.2,16,136,5,136,2,16,2,3,11,3,5,-0.6249992187509766,-2,217.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,27.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,36,500,7.2,17,137,5,137,2,17,2,5,11,2,5,-0.16666638888935187,0,215.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,25.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,35,500,7.0,18,138,5,138,2,18,2,6,11,3,8,0.19999960000080003,-2,213.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,24.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,31,500,6.2,19,139,5,139,2,19,0,4,7,4,9,0.3333322222259259,-5,213.5160602739573,0.1492028399514243,0,5.3,45000,0.65,4,1,0,0,0,23.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,29,500,5.8,20,140,5,140,2,20,0,2,7,2,9,-0.5999988000024,-7,213.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,20.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,28,500,5.6,21,141,5,141,2,21,0,0,6,1,7,-0.9999983333361112,-7,213.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,19.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,27,500,5.4,22,142,5,142,2,22,0,0,4,1,4,-0.9999975000062501,-4,213.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,18.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,25,500,5.0,23,143,5,143,2,23,0,0,2,2,4,-0.9999950000249999,-4,213.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,18.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,24,500,4.8,0,144,6,144,2,24,1,1,1,2,5,99999.99999999999,-4,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,15.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,23,500,4.6,1,145,6,145,2,25,0,1,1,1,5,99999.99999999999,-4,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,14.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,20,500,4.0,2,146,6,146,2,26,0,1,1,3,6,99999.99999999999,-5,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,15.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,19,500,3.8,3,147,6,147,2,27,0,0,1,1,5,-0.9999900000999989,-5,212.5160602739573,0.2645352455344851,0,5.3,45000,0.65,4,1,0,0,0,15.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,18,500,3.6,4,148,6,148,2,28,0,0,1,1,5,-0.9999900000999989,-5,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,15.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,18,500,3.6,5,149,6,149,2,29,0,0,1,0,2,-0.9999900000999989,-2,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,17.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,15,500,3.0,6,150,6,150,2,30,0,0,0,3,4,0.0,-4,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,19.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,14,500,2.8,7,151,6,151,2,31,0,0,0,1,4,0.0,-4,212.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,18.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,15,500,3.0,8,152,6,152,2,32,1,1,1,0,4,99999.99999999999,-3,211.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,14.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,15,500,3.0,9,153,6,153,2,33,0,1,1,0,1,99999.99999999999,0,211.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,14.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,15,500,3.0,10,154,6,154,2,34,1,2,2,1,1,199999.99999999997,1,210.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,14.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,17,500,3.4,11,155,6,155,2,35,3,4,5,1,2,2.9999700002999967,2,207.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,15.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,19,500,3.8,12,156,6,156,2,36,2,6,7,0,2,4.999950000499995,4,205.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,15.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,18,500,3.6,13,157,6,157,2,37,0,5,7,1,2,1.4999925000374998,3,205.5160602739573,0.3263283404101181,0,5.3,45000,0.65,4,1,0,0,0,14.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,14,500,2.8,14,158,6,158,2,38,0,2,6,4,5,-0.49999875000312505,-3,205.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,11.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,14,500,2.8,15,159,6,159,2,39,0,0,6,0,5,-0.9999983333361112,-5,205.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,9.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,14,500,2.8,16,160,6,160,2,40,2,2,7,2,6,-0.5999988000024,-4,203.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,8.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,15,500,3.0,17,161,6,161,2,41,2,4,6,1,3,0.9999950000249999,1,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,8.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,15,500,3.0,18,162,6,162,2,42,0,4,4,0,3,399999.99999999994,1,201.5160602739573,0.09605064818060796,0,5.3,45000,0.65,4,1,0,0,0,7.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,14,500,2.8,19,163,6,163,2,43,0,2,4,1,2,0.0,0,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,11,500,2.2,20,164,6,164,2,44,0,0,4,3,4,-0.9999975000062501,-4,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,9,500,1.8,21,165,6,165,2,45,0,0,4,2,6,-0.9999975000062501,-6,201.5160602739573,0.3939486264454408,0,5.3,45000,0.65,4,1,0,0,0,5.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,8,500,1.6,22,166,6,166,2,46,0,0,2,1,6,-0.9999950000249999,-6,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,5.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,8,500,1.6,23,167,6,167,2,47,0,0,0,0,3,0.0,-3,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,5.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,7,500,1.4,0,168,7,168,2,48,0,0,0,1,2,0.0,-2,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,1,169,7,169,2,49,0,0,0,1,2,0.0,-2,201.5160602739573,0.3028602321229757,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,2,170,7,170,2,50,0,0,0,0,2,0.0,-2,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,5,500,1.0,3,171,7,171,2,51,0,0,0,1,2,0.0,-2,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,5.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,5,500,1.0,4,172,7,172,2,52,0,0,0,0,1,0.0,-1,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,5,500,1.0,5,173,7,173,2,53,0,0,0,0,1,0.0,-1,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,4,500,0.8,6,174,7,174,2,54,0,0,0,1,1,0.0,-1,201.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,7,175,7,175,2,55,2,2,2,0,1,199999.99999999997,1,199.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,7.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,8,176,7,176,2,56,0,2,2,0,1,199999.99999999997,1,199.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,7.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,5,500,1.0,9,177,7,177,2,57,0,2,2,1,1,199999.99999999997,1,199.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,8.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,10,178,7,178,2,58,1,1,3,0,1,-0.49999750001249993,0,198.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,9.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,11,179,7,179,2,59,1,2,4,1,2,0.0,0,197.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,8.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,12,180,7,180,2,60,0,2,4,0,1,0.0,1,197.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,8.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,7,500,1.4,13,181,7,181,2,61,1,2,3,0,1,0.9999900000999989,1,196.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,7.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,7,500,1.4,14,182,7,182,2,62,0,1,3,0,0,-0.49999750001249993,1,196.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,8.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,8,500,1.6,15,183,7,183,2,63,2,3,5,1,1,0.49999750001249993,2,194.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,7.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,9,500,1.8,16,184,7,184,2,64,1,3,5,0,1,0.49999750001249993,2,193.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,7.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,8,500,1.6,17,185,7,185,2,65,0,3,4,1,2,1.9999800001999979,1,193.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,8,500,1.6,18,186,7,186,2,66,0,1,4,0,1,-0.6666644444518518,0,193.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,6.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,7,500,1.4,19,187,7,187,2,67,0,0,3,1,2,-0.9999966666777778,-2,193.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,5.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,8,500,1.6,20,188,7,188,2,68,1,1,4,0,1,-0.6666644444518518,0,192.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,7,500,1.4,21,189,7,189,2,69,0,1,2,1,2,0.0,-1,192.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,7,500,1.4,22,190,7,190,2,70,1,2,2,1,2,199999.99999999997,0,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,23,191,7,191,2,71,0,1,2,1,3,0.0,-2,191.5160602739573,0.0057882566011460135,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,6,500,1.2,0,192,8,192,2,72,0,1,2,0,2,0.0,-1,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,5,500,1.0,1,193,8,193,2,73,0,0,2,1,2,-0.9999950000249999,-2,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,4,500,0.8,2,194,8,194,2,74,0,0,1,1,2,-0.9999900000999989,-2,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,4,500,0.8,3,195,8,195,2,75,0,0,1,0,2,-0.9999900000999989,-2,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,4,500,0.8,4,196,8,196,2,76,0,0,0,0,1,0.0,-1,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,5,197,8,197,2,77,0,0,0,2,2,0.0,-2,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,6,198,8,198,2,78,0,0,0,0,2,0.0,-2,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,3.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,7,199,8,199,2,79,0,0,0,0,2,0.0,-2,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,3.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,8,200,8,200,2,80,0,0,0,0,0,0.0,0,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,3.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,9,201,8,201,2,81,0,0,0,0,0,0.0,0,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,2.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,10,202,8,202,2,82,0,0,0,0,0,0.0,0,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,2,500,0.4,11,203,8,203,2,83,0,0,0,0,0,0.0,0,191.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,3,500,0.6,12,204,8,204,2,84,1,1,1,0,0,99999.99999999999,1,190.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,3,500,0.6,13,205,8,205,2,85,1,2,2,1,1,199999.99999999997,1,189.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,4.0
4cc9b64c-87c9-40f1-beb4-b159df5f8790,Kurla West Relief Camp,19.0726,72.8795,4.0,active,+912212345679,FLOOD,LOW,0,LOW,LOW,LOW,LOW,LOW,3,500,0.6,14,206,8,206,2,86,0,2,2,0,1,199999.99999999997,1,189.5160602739573,1.0,0,5.3,45000,0.65,4,1,0,0,0,5.0
